Name,Shop Code,Latitude,Longitude,Full Address,Pincode
JMM TEA & CAFE,AMD-060-348,23.0627009,72.5277259,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
Maldhari tea stalls,AMD-060-349,23.0627009,72.5277259,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
Shiva's Coffee Bar,AMD-060-350,23.074731,72.5176875,", Aarya Grand Hotel, Kargil Petrol Pump Lane, Nr. Gujarat High Court, S.G Road, Ahmedabad, Gujarat 380060",380060
Kith & Kin - Coffee and More,AMD-001-351,23.0446166,72.505205,"Ahmedabad, Gujarat",380001
Cafe Native Stories,AMD-054-352,23.0446166,72.505205,", Cafe Native Stories CEE, Sargam Marg, nr. NFD Circle, Tekra, Thaltej, Ahmedabad, Gujarat 380054",380054
MACHAAN - Rooftop Cafe & Eatery,AMD-054-353,23.0453131,72.4826437,", Cafe Native Stories CEE, Sargam Marg, nr. NFD Circle, Tekra, Thaltej, Ahmedabad, Gujarat 380054",380054
Caffix- The Tech Cafe,AMD-054-354,23.0453131,72.4826437,", Cafe Native Stories CEE, Sargam Marg, nr. NFD Circle, Tekra, Thaltej, Ahmedabad, Gujarat 380054",380054
The Chocolate Room Thaltej,AMD-054-355,23.0449837,72.4625918,", Cafe Native Stories CEE, Sargam Marg, nr. NFD Circle, Tekra, Thaltej, Ahmedabad, Gujarat 380054",380054
The Goldsmith Cafe & Restro,AMD-059-356,23.0449837,72.4625918,", Third Floor, 301, Soham Pristine, above Vadilal Happiness, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059
Don Ka Adda Thaltej,AMD-059-357,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Bubblepop Café SBR,AMD-059-358,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Seven Cafe-rooftop cafe,AMD-059-359,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Afro House,AMD-059-360,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Lil' Heaven,AMD-059-361,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Cafe Patio,AMD-059-362,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Monkey cafe,AMD-059-363,23.0449837,72.4625918,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
K K Coffee Bar,AMD-059-364,23.0484032,72.4925712,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Veranda rooftop restro cafe @ Shilaj,AMD-059-365,23.0484032,72.4925712,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
Flaked Cafe & Bistro,AMD-059-366,23.0484032,72.4925712,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
D Cafe & Restro,AMD-059-367,23.0525049,72.4445826,", Don Ka Adda, Sarkhej - Gandhinagar Hwy, nr. Binori Hotel, Bhaikakanagar, Thaltej, Ahmedabad, Gujarat 380059",380059
