Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
Moonshine 152,BOS-DOR-156,42.3417271,-71.1288914,"152 Dorchester Ave, Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7Yf9DAkzNP9-JQf-ptGHoKzNkEG1iwzH_cBLWc9p6Tjn_ew0cUU6XmPjdlXmaLCx3MOXK0QcUDhtfvOges_NehlOJ-jVothG-EbOQYUF08ZWWXGwApNID24UiYUiQ8or1FjBaCg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweptlz58rYwjLaJAhOerO0G3Cae-AxM5FT5U3kIqOe0-_OXO0kyCcIShM87SYhtn9FvvZsCJh3Zj3abmDmAbRX_-F0pIXKDxyPrL8E3bD1wevuhz8pM1PChQ4iNpUQEEg4RL6dT2MDdVb4E5=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA7tOmutQBhUEiMUX0vB3crQKw1YXQBTbC0TqG5oomcGs-kI0ZqQOwGIFQX9YvXcCLpEhGeqBrAYHX7TIbEn4xgduartxhrLwL34ltG6BA6oiu961QCZhIxzy_j12fu5zq2uL_cA=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
Mud House,BOS-DOR-157,42.2865688,-71.1167396,"389 Neponset Ave, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhEJ05LBqoQD4BWhEElbOaFuC5b6HYdw_8ZheiGO9ZDuiLbSVDa6Um9ZCNGz5Pp_opCMIJJl44ZvaFdNFAvG7Jx_2weD5QPFSPr10w2dqCpd1QmmUFqhiJuoqhvxQoR__sCK5sie2bNJDUtIOQrjH70IzUn-pZNiQaR-t6iGjZSQ5_jSCPPImkw=w161-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w80-h106-k-no
Lazy Bear Creamery,BOS-DOR-158,42.2865688,-71.1167396,"383 Neponset Ave, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprI3mmcQ17IDLBtOn9u9wqSrsYRSHmCq3e4sCVOPJc0P1BAr94_1L4dAOARWKP_reJpQ4KXRd-mMZx3R2oM3YrS7jaQgDcd8iXK_VUoJz5wxX5OxzJ-dkTwbcIQXYknatmbvD3pQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhEJ05LBqoQD4BWhEElbOaFuC5b6HYdw_8ZheiGO9ZDuiLbSVDa6Um9ZCNGz5Pp_opCMIJJl44ZvaFdNFAvG7Jx_2weD5QPFSPr10w2dqCpd1QmmUFqhiJuoqhvxQoR__sCK5sie2bNJDUtIOQrjH70IzUn-pZNiQaR-t6iGjZSQ5_jSCPPImkw=w161-h92-k-no
American Provisions,BOS-DOR-159,42.2865688,-71.1167396,"1971 Dorchester Ave, Dorchester, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep036086Fjv5sGqFmsjDsEMr5zpKXQqvJBiu20KGsSYAz3pR29MXoCWFUpQPdHDWy5HYDpyStWnQWRxyTjDtsii0N81p-DzYWEN6CmtovQSodGTP4TsCtoZry5v_ySvqHp_m458TQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweprI3mmcQ17IDLBtOn9u9wqSrsYRSHmCq3e4sCVOPJc0P1BAr94_1L4dAOARWKP_reJpQ4KXRd-mMZx3R2oM3YrS7jaQgDcd8iXK_VUoJz5wxX5OxzJ-dkTwbcIQXYknatmbvD3pQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Pressed Cafe,BOS-DOR-160,42.3462293,-71.153345,"105 Huntington Ave, Boston, MA 02199, United States",02199,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxy_NEO3sbPy8_gJAGnxw94ZxrJ8EBOwE30a4MZWVj6JkSsAfdsTYmYOI5cZRTJ64MxxP9IwghZnP39B9KMv6b5E_vKkcIa_DmAN3UoNoBgh2hOUe6ics53leUtVywcTR3r_1PLA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep036086Fjv5sGqFmsjDsEMr5zpKXQqvJBiu20KGsSYAz3pR29MXoCWFUpQPdHDWy5HYDpyStWnQWRxyTjDtsii0N81p-DzYWEN6CmtovQSodGTP4TsCtoZry5v_ySvqHp_m458TQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Blend,BOS-DOR-161,42.305892,-71.1307242,"1310 Dorchester Ave, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBLyDbFxNOiXow3Rm3AWxL3QKn4Wj_OvQ7H7BThxfAWtBMhwc9k1TL00J-xw6J2LcVkjwrW2bF-YewxcnItT1oswcL47vF09-bFf62sU2SC2Mf3kF9ONuG8BgU73kyCME-ZLK5=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxy_NEO3sbPy8_gJAGnxw94ZxrJ8EBOwE30a4MZWVj6JkSsAfdsTYmYOI5cZRTJ64MxxP9IwghZnP39B9KMv6b5E_vKkcIa_DmAN3UoNoBgh2hOUe6ics53leUtVywcTR3r_1PLA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Starbucks,BOS-DOR-162,42.305892,-71.1307242,"36 District Ave, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_D-oVB3s1amgdNKKBj-2DLVc-yL25xnsaw4rTlooiiTqHnCWwP7WPmoSI1dG5ZMdu_24uOX-lCoepKtYEIa0y5A6cic9kg1VlzFwKSGR7tTgHlpmXHgs0nMrTqAsUi2ccfE5H=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBLyDbFxNOiXow3Rm3AWxL3QKn4Wj_OvQ7H7BThxfAWtBMhwc9k1TL00J-xw6J2LcVkjwrW2bF-YewxcnItT1oswcL47vF09-bFf62sU2SC2Mf3kF9ONuG8BgU73kyCME-ZLK5=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Heidi’s House of Coffee,BOS-DOR-163,42.3386237,-71.1793331,"350 Longwood Ave, Boston, MA 02215, United States",02215,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQbMppIV6gF0A0SD4v-wGAohPBuDLAviGVYlSC25kYjSyN1me9AaJ2XP62a1M73tyZyhXbaFtICUMmtj4sa8ZAQW3dhmdmFaAXvi8Oz1WbXtJErc1MvM07GYjMnElNIs18QlHy=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_D-oVB3s1amgdNKKBj-2DLVc-yL25xnsaw4rTlooiiTqHnCWwP7WPmoSI1dG5ZMdu_24uOX-lCoepKtYEIa0y5A6cic9kg1VlzFwKSGR7tTgHlpmXHgs0nMrTqAsUi2ccfE5H=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Cafe Polonia,BOS-DOR-164,42.3288185,-71.1291818,"611 Dorchester Ave, Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3XUCE45ka16T5c_7jWQb7cqROd8_W_rCdfgInPmrGBdfY2vUoHI100R_tMknUxFSutVMB9S1ltsPPjXdjH7VjrzniiGIYC1JZwMBDAQXRJ5RGF7toMhUap6111daEekeagGOUINooEjym=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQbMppIV6gF0A0SD4v-wGAohPBuDLAviGVYlSC25kYjSyN1me9AaJ2XP62a1M73tyZyhXbaFtICUMmtj4sa8ZAQW3dhmdmFaAXvi8Oz1WbXtJErc1MvM07GYjMnElNIs18QlHy=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Cuppacoffee Boston South End,BOS-DOR-165,42.3288185,-71.1291818,"57 Traveler St, Boston, MA 02118, United States",02118,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEhVwTci7uDOZ_87OAa17EL1-YkQHREeMef1YeXEzE0vu_zTkVwOcNq9xGjEfcgEIA0GGJFOEkVUCk9HgzNUdlvfAXMuAZ9yxb1XhYvJukkVYyzVhrC0qRBWL8icCZ9uGXkyfmXZTkfiYR=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3XUCE45ka16T5c_7jWQb7cqROd8_W_rCdfgInPmrGBdfY2vUoHI100R_tMknUxFSutVMB9S1ltsPPjXdjH7VjrzniiGIYC1JZwMBDAQXRJ5RGF7toMhUap6111daEekeagGOUINooEjym=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Cocorico,BOS-DOR-166,42.3288185,-71.1291818,"450 Summer St, Boston, MA 02210, United States",02210,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbMktNefq61lnZE8FImnDtWmTAz2NikhLe_XVH2SzqYH7h9LWyUaLELZbD0WUQtzlyWNdQ0rYaXGTPadfzQ7Hb2XyYju5DmmCrspJxZpaUkCWpZ2bIce6ffsCEhiXotA8vEpFk=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEhVwTci7uDOZ_87OAa17EL1-YkQHREeMef1YeXEzE0vu_zTkVwOcNq9xGjEfcgEIA0GGJFOEkVUCk9HgzNUdlvfAXMuAZ9yxb1XhYvJukkVYyzVhrC0qRBWL8icCZ9uGXkyfmXZTkfiYR=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Greenhills Irish Bakery,BOS-DOR-167,42.3288185,-71.1291818,"212 Washington St, Boston, MA 02108, United States",02108,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogOAcD-VSJ6Kgxn4Nf_Y-aQ_hjwh4wejKB2idTX8zCH3uXsf9FVhKLKOz8lzgYyQOZDsIvuuKv8hUlOi9pbCW5lK668yPRpJaZKX3c7WFKUoBIaVy-QjBg8f2RdV32yMfDCtg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbMktNefq61lnZE8FImnDtWmTAz2NikhLe_XVH2SzqYH7h9LWyUaLELZbD0WUQtzlyWNdQ0rYaXGTPadfzQ7Hb2XyYju5DmmCrspJxZpaUkCWpZ2bIce6ffsCEhiXotA8vEpFk=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Bánh Mì Chị Tôi | My Sister’s Sandwich Café,BOS-DOR-168,42.3288185,-71.1291818,"1544 Dorchester Ave, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoj6OhmG46jRURvFMeGIKuCnh_tBBclXuhILooRh4zJrEQoHkEafYSEU0N-SXZVSvJOhLSSJKm9dinPVYvfwC4k8TNg1mxO2OXyusailQSx7O-ARO0CYDxeGCg_Kwc0wBKHYQDBTA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweogOAcD-VSJ6Kgxn4Nf_Y-aQ_hjwh4wejKB2idTX8zCH3uXsf9FVhKLKOz8lzgYyQOZDsIvuuKv8hUlOi9pbCW5lK668yPRpJaZKX3c7WFKUoBIaVy-QjBg8f2RdV32yMfDCtg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Fiskie's Indian Cafe,BOS-DOR-169,42.3288185,-71.1291818,"27 Harbor Point Blvd, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBWMfSwhdIwFVlyAsKAXRquuoXx3zr1hPBgGNqV6NpoZ10F4yPao5h_P8yvJjOwVLQh290MfZn9GLRrZXsU-DGYy3E6grLpzWv0pteVbaESDCDBPIUPDMS9k2syYzMwjdRIHlL=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoj6OhmG46jRURvFMeGIKuCnh_tBBclXuhILooRh4zJrEQoHkEafYSEU0N-SXZVSvJOhLSSJKm9dinPVYvfwC4k8TNg1mxO2OXyusailQSx7O-ARO0CYDxeGCg_Kwc0wBKHYQDBTA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Tradesman Coffee Shop and Lounge,BOS-DOR-170,42.3288185,-71.1291818,"58 Batterymarch St, Boston, MA 02110, United States",02110,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweooNxyRO74DHrITUAYZIbFG9K5szBwrxBQB-tL0OZxyQZqBedfHmqf5fMvCuP-x6TGzV4q8gpwjiH8Qlgc6EtsVzJdGdbDhqpdRvSz6Kw4IOmPtFjsGBNM4--Mlz7aM6zViipDN=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBWMfSwhdIwFVlyAsKAXRquuoXx3zr1hPBgGNqV6NpoZ10F4yPao5h_P8yvJjOwVLQh290MfZn9GLRrZXsU-DGYy3E6grLpzWv0pteVbaESDCDBPIUPDMS9k2syYzMwjdRIHlL=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
